Bill Date,PayInvoice ID,Bill Number,PurchaseOrder,Bill Status,Is Inclusive Tax,Submitted By,Approved By,Submitted Date,Approved Date,Vendor Name,Location ID,Location Name,Due Date,Currency Code,Exchange Rate,Bill Type,Item Name,Product ID,SKU,UPC,MPN,EAN,ISBN,Brand,Account,Description,Quantity,Usage unit,Line Item Location ID,Line Item Location Name,Rate,Purchase Receive Number,Purchase Order Number,Bill Receive Status,Manually Received Quantity,Customer Name,Tax ID,Tax Name,Tax Percentage,Tax Amount,Tax Type,Is Landed Cost,Item Total,SubTotal,Discount Type,Is Discount Before Tax,Discount,Discount Amount,Entity Discount Percent,Entity Discount Amount,Discount Account,Total,Balance,Adjustment,Adjustment Description,Vendor Notes,Terms & Conditions
2025-04-21,4602503000012877525,337,PO-776,Overdue,false,,,,,Winstar Solar Sdn Bhd,4602503000009244225,Head Office,2025-06-20,MYR,1.00,Bill,RAIL SLR-R11 6000MM,4602503000003020005,R11-6000,,,,,WINSTAR SOLAR,Inventory Asset,R11-6000,24.00,pcs,4602503000009244225,Head Office,145.20,PR-00311,PO-776,,,,,,,,,false,3484.80,7435.20,entity_level,true,0.00,0.0,0.00,0.000,,7435.20,7435.20,0.00,Adjustment,,
2025-04-21,4602503000012877525,337,PO-776,Overdue,false,,,,,Winstar Solar Sdn Bhd,4602503000009244225,Head Office,2025-06-20,MYR,1.00,Bill,RAIL JOINER 180MM,4602503000003020014,RS-03-180,,,,,WINSTAR SOLAR,Inventory Asset,,18.00,pcs,4602503000009244225,Head Office,2.90,PR-00311,PO-776,,,,,,,,,false,52.20,7435.20,entity_level,true,0.00,0.0,0.00,0.000,,7435.20,7435.20,0.00,Adjustment,,
2025-04-21,4602503000012877525,337,PO-776,Overdue,false,,,,,Winstar Solar Sdn Bhd,4602503000009244225,Head Office,2025-06-20,MYR,1.00,Bill,FRONT LEG 10 40MM,4602503000003020023,COBE-FE-10-40,,,,,WINSTAR SOLAR,Inventory Asset,COBE-FE-10-40,100.00,pcs,4602503000009244225,Head Office,4.50,PR-00311,PO-776,,,,,,,,,false,450.00,7435.20,entity_level,true,0.00,0.0,0.00,0.000,,7435.20,7435.20,0.00,Adjustment,,
2025-04-21,4602503000012877525,337,PO-776,Overdue,false,,,,,Winstar Solar Sdn Bhd,4602503000009244225,Head Office,2025-06-20,MYR,1.00,Bill,REAR LEG 10 267MM,4602503000003020032,COBE-RE-10-D-267,,,,,WINSTAR SOLAR,Inventory Asset,COBE-RE-10-D-267,100.00,pcs,4602503000009244225,Head Office,9.90,PR-00311,PO-776,,,,,,,,,false,990.00,7435.20,entity_level,true,0.00,0.0,0.00,0.000,,7435.20,7435.20,0.00,Adjustment,,
2025-04-21,4602503000012877525,337,PO-776,Overdue,false,,,,,Winstar Solar Sdn Bhd,4602503000009244225,Head Office,2025-06-20,MYR,1.00,Bill,T NUT WITH BOT 40MM,4602503000003020041,COB-BN-01-40,,,,,WINSTAR SOLAR,Inventory Asset, COB-BN-01-40,198.00,PCS,4602503000009244225,Head Office,1.80,PR-00311,PO-776,,,,,,,,,false,356.40,7435.20,entity_level,true,0.00,0.0,0.00,0.000,,7435.20,7435.20,0.00,Adjustment,,
2025-04-21,4602503000012877525,337,PO-776,Overdue,false,,,,,Winstar Solar Sdn Bhd,4602503000009244225,Head Office,2025-06-20,MYR,1.00,Bill,MIDDLE BALLASTED TRAY 200MM,4602503000003020050,SLR-BS-MBP-XLM-200,,,,,WINSTAR SOLAR,Inventory Asset,"SLR-BS-MBP-XLM-200


",100.00,pcs,4602503000009244225,Head Office,20.00,PR-00311,PO-776,,,,,,,,,false,2000.00,7435.20,entity_level,true,0.00,0.0,0.00,0.000,,7435.20,7435.20,0.00,Adjustment,,
2025-04-21,4602503000012877525,337,PO-776,Overdue,false,,,,,Winstar Solar Sdn Bhd,4602503000009244225,Head Office,2025-06-20,MYR,1.00,Bill,SELF TAPPING SCREW 5.5X32MM,4602503000003020059,ST5.5X32-01,,,,,WINSTAR SOLAR,Inventory Asset,ST5.5X32-01,198.00,pcs,4602503000009244225,Head Office,0.30,PR-00311,PO-776,,,,,,,,,false,59.40,7435.20,entity_level,true,0.00,0.0,0.00,0.000,,7435.20,7435.20,0.00,Adjustment,,
2025-04-21,4602503000012877525,337,PO-776,Overdue,false,,,,,Winstar Solar Sdn Bhd,4602503000009244225,Head Office,2025-06-20,MYR,1.00,Bill,GROUNDING LUG 40MM,4602503000004890261,SLR-EK-D,,,,,KINGFEELS,Inventory Asset,,18.00,pcs,4602503000009244225,Head Office,1.80,PR-00311,PO-776,,,,,,,,,false,32.40,7435.20,entity_level,true,0.00,0.0,0.00,0.000,,7435.20,7435.20,0.00,Adjustment,,
2025-04-21,4602503000012877525,337,PO-776,Overdue,false,,,,,Winstar Solar Sdn Bhd,4602503000009244225,Head Office,2025-06-20,MYR,1.00,Bill,PV MODULE CABLE CLIP,4602503000003020077,XJ-AZ,,,,,WINSTAR SOLAR,Inventory Asset,XJ-AZ,50.00,pcs,4602503000009244225,Head Office,0.20,PR-00311,PO-776,,,,,,,,,false,10.00,7435.20,entity_level,true,0.00,0.0,0.00,0.000,,7435.20,7435.20,0.00,Adjustment,,
2025-04-21,4602503000012877653,341,PO-779,Overdue,false,,,,,SB Four Elektrik & Hardware Sdn Bhd,4602503000009244225,Head Office,2025-05-21,MYR,1.00,Bill,"Pvc Flex conduit 3/4"" - Black",4602503000011232222,"PFC-3/4""",,,,,,Finished Goods,,6.00,rolls,4602503000009244225,Head Office,13.00,PR-00293,PO-779,,,,,,,,,false,78.00,78.00,entity_level,true,0.00,0.0,0.00,0.000,,78.00,78.00,0.00,Adjustment,,
2025-04-22,4602503000012901030,350,PO-835,Overdue,false,,,,,WATER CARE INDUSTRIES SDN BHD,4602503000009244225,Head Office,2025-04-22,MYR,1.00,Bill,"PRESSURE TEMPERATURE VALVE 700KPA, 1/2""",4602503000000097665,PART-000050,,,,,,Inventory Asset,,30.00,Each,4602503000009244225,Head Office,69.61,PR-00359,PO-835,,,,,,,,,false,2088.30,2088.30,entity_level,true,0.00,0.0,0.00,0.000,,2088.30,2088.30,0.00,Adjustment,,
2025-04-22,4602503000012901085,355,PO-841,Overdue,false,,,,,WATER CARE INDUSTRIES SDN BHD,4602503000009244225,Head Office,2025-04-22,MYR,1.00,Bill,"STRETCH FILM-PLASTIC, W500MM X 2.0KGS",4602503000012583025,PKG-000011,,,,,,Inventory Asset,,6.00,null,4602503000009244225,Head Office,20.78,PR-00360,PO-841,,,,,,,,,false,124.68,124.68,entity_level,true,0.00,0.0,0.00,0.000,,124.68,124.68,0.00,Adjustment,,
2025-04-22,4602503000012901191,366,PO-819,Overdue,false,,,,,WATER CARE INDUSTRIES SDN BHD,4602503000009244225,Head Office,2025-04-22,MYR,1.00,Bill,"SUMMER RED GLYCOL, 5L",4602503000000449772,SMFG-000150,,,,,SUMMER,Inventory Asset,,5.00,Each,4602503000009244225,Head Office,48.04,PR-00362,PO-819,,,,,,,,,false,240.20,291.66,entity_level,true,0.00,0.0,0.00,0.000,,291.66,291.66,0.00,Adjustment,,
2025-04-22,4602503000012901191,366,PO-819,Overdue,false,,,,,WATER CARE INDUSTRIES SDN BHD,4602503000009244225,Head Office,2025-04-22,MYR,1.00,Bill,"FOAM TAPE ROLL BLACK, W12MM X L8M",4602503000000621196,PART-000054,,,,,,Inventory Asset,,1.00,Each,4602503000009244225,Head Office,3.36,PR-00362,PO-819,,,,,,,,,false,3.36,291.66,entity_level,true,0.00,0.0,0.00,0.000,,291.66,291.66,0.00,Adjustment,,
2025-04-22,4602503000012901191,366,PO-819,Overdue,false,,,,,WATER CARE INDUSTRIES SDN BHD,4602503000009244225,Head Office,2025-04-22,MYR,1.00,Bill,SUMMER Solar Glass,4602503000000446184,PART-000053,,,,,SUMMER,Inventory Asset,,1.00,Each,4602503000009244225,Head Office,48.10,PR-00362,PO-819,,,,,,,,,false,48.10,291.66,entity_level,true,0.00,0.0,0.00,0.000,,291.66,291.66,0.00,Adjustment,,
2025-04-22,4602503000012901284,369,PO-803,Overdue,false,,,,,WATER CARE INDUSTRIES SDN BHD,4602503000009244225,Head Office,2025-04-22,MYR,1.00,Bill,SUMMER 75E HCM WRAPPED BASIC,4602503000000448153,COMP-007181,,,,,SUMMER,Inventory Asset,,7.00,Each,4602503000009244225,Head Office,404.61,PR-00363,PO-803,,,,,,,,,false,2832.27,2832.27,entity_level,true,0.00,0.0,0.00,0.000,,2832.27,2832.27,0.00,Adjustment,,
2025-04-22,4602503000012901332,370,PO-770,Overdue,false,,,,,WATER CARE INDUSTRIES SDN BHD,4602503000009244225,Head Office,2025-04-22,MYR,1.00,Bill,"PART KIT, 180L, DIRECT, CARTON",4602503000000449330,COMP-005624,,,,,,Inventory Asset,COMP-005624,2.00,Each,4602503000009244225,Head Office,349.08,PR-00361,PO-770,,,,,,,,,false,698.16,2360.84,entity_level,true,0.00,0.0,0.00,0.000,,2360.84,2360.84,0.00,Adjustment,,
2025-04-22,4602503000012901332,370,PO-770,Overdue,false,,,,,WATER CARE INDUSTRIES SDN BHD,4602503000009244225,Head Office,2025-04-22,MYR,1.00,Bill,"SUMMER SOLAR WATER HEATER TANK, DIRECT 180L, GVAL",4602503000004549120,COMP-005645,,,,,SUMMER,Inventory Asset,COMP-005645,2.00,Unit,4602503000009244225,Head Office,831.34,PR-00361,PO-770,,,,,,,,,false,1662.68,2360.84,entity_level,true,0.00,0.0,0.00,0.000,,2360.84,2360.84,0.00,Adjustment,,
2025-04-22,4602503000012901789,371,PO-854,Overdue,false,,,,,SB Four Elektrik & Hardware Sdn Bhd,4602503000009244225,Head Office,2025-05-22,MYR,1.00,Bill,AC wire 6mmx100m BLACK,4602503000000451508,AC-WIRE-06-B,,,,,,Inventory Asset,,25.00,pcs,4602503000009244225,Head Office,210.00,PR-00364,PO-854,,,,,,,,,false,5250.00,10500.00,entity_level,true,0.00,0.0,0.00,0.000,,10500.00,10500.00,0.00,Adjustment,,
2025-04-22,4602503000012901789,371,PO-854,Overdue,false,,,,,SB Four Elektrik & Hardware Sdn Bhd,4602503000009244225,Head Office,2025-05-22,MYR,1.00,Bill,"AC WIRE, 6mmx100m, GREEN",4602503000006076005,AC-WIRE-6-G,,,,,,Inventory Asset,,25.00,pcs,4602503000009244225,Head Office,210.00,PR-00364,PO-854,,,,,,,,,false,5250.00,10500.00,entity_level,true,0.00,0.0,0.00,0.000,,10500.00,10500.00,0.00,Adjustment,,
2025-04-22,4602503000012901856,373,PO-851,Overdue,false,,,,,Gtronic Switchgear Sdn Bhd,4602503000009244225,Head Office,2025-06-21,MYR,1.00,Bill,DC CABLE - Fireproof 1C x 4mm^2 (1000 meters / Drum) Black,4602503000002163703,T-453,,,,,HELUKABEL,Inventory Asset,"KUKA Cable - Normal Specification H1Z272-K TUV Solar PV Cable IEC 60332-3-25, EN 50575 Fireproof 1C x 4mm^2 (500 meters / Drum) Black

Total Order : 10Drums x 500Meter
To Be Delivered to Solartech before 10.30am, Friday ( April 18, 2025 )",5000.00,M,4602503000009244225,Head Office,2.30,PR-00365,PO-851,,,,,,,,,false,11500.00,11500.00,entity_level,true,0.00,0.0,0.00,0.000,,11500.00,11500.00,0.00,Adjustment,,
2025-04-23,4602503000012901929,381,PO-818,Overdue,false,,,,,WATER CARE INDUSTRIES SDN BHD,4602503000009244225,Head Office,2025-04-23,MYR,1.00,Bill,MERU MP55 HWM- 3KW WRAPPED BASIC,4602503000011660003,COMP-006512,,,,,MERU,Inventory Asset,,5.00,Each,4602503000009244225,Head Office,341.51,PR-00366,PO-818,,,,,,,,,false,1707.55,1707.55,entity_level,true,0.00,0.0,0.00,0.000,,1707.55,1707.55,0.00,Adjustment,,
2025-04-23,4602503000012938006,382,PO-804,Overdue,false,,,,,WATER CARE INDUSTRIES SDN BHD,4602503000009244225,Head Office,2025-04-23,MYR,1.00,Bill,MERU MP136 VFM - 3 X 3KW SS316 CARTON PTV,4602503000000450784,COMP-000231-SS316-PTV-3X3KW,,,,,MERU,Inventory Asset,,5.00,null,4602503000009244225,Head Office,4350.00,PR-00367,PO-804,,,,,,,,,false,21750.00,21750.00,entity_level,true,0.00,0.0,0.00,0.000,,21750.00,21750.00,0.00,Adjustment,,
2025-04-24,4602503000012957183,388,PO-889,Overdue,false,,,,,D & H Welding Asia Sdn Bhd,4602503000009244225,Head Office,2025-05-24,MYR,1.00,Bill,Kobelco RB26 welding electrode 2.6mm,4602503000007705058,K-RB26-01,,,,,,Finished Goods,"Packing: 20kgs 
For welding Zinc",20.00,kg,4602503000009244225,Head Office,11.00,PR-00368,PO-889,,,,,,,,,false,220.00,220.00,entity_level,true,0.00,0.0,0.00,0.000,,220.00,220.00,0.00,Adjustment,,
2025-04-24,4602503000012957461,391,PO-549,Overdue,false,,,,,WATER CARE INDUSTRIES SDN BHD,4602503000009244225,Head Office,2025-04-24,MYR,1.00,Bill,"SUMMER SOLAR WATER HEATER TANK, 300L, GVAL",4602503000004837171,COMP-005659,,,,,SUMMER,Inventory Asset,COMP-005659,27.00,pcs,4602503000009244225,Head Office,1116.44,PR-00369,PO-549,,,,,,,,,false,30143.88,68934.24,entity_level,true,0.00,0.0,0.00,0.000,,68934.24,68934.24,0.00,Adjustment,,
2025-04-24,4602503000012957461,391,PO-549,Overdue,false,,,,,WATER CARE INDUSTRIES SDN BHD,4602503000009244225,Head Office,2025-04-24,MYR,1.00,Bill,"SUMMER SOLAR COLLECTOR, BLACK, ZNAL",4602503000000447317,COMP-008035,,,,,SUMMER,Inventory Asset,COMP-008035,54.00,pcs,4602503000009244225,Head Office,529.86,PR-00369,PO-549,,,,,,,,,false,28612.44,68934.24,entity_level,true,0.00,0.0,0.00,0.000,,68934.24,68934.24,0.00,Adjustment,,
2025-04-24,4602503000012957461,391,PO-549,Overdue,false,,,,,WATER CARE INDUSTRIES SDN BHD,4602503000009244225,Head Office,2025-04-24,MYR,1.00,Bill,"Solar Parts Kit 300cx , 2 Panels (Comp-5629)",4602503000003534409,COMP-005629,,,,,,Finished Goods,SKU-300cxPK-01,27.00,pcs,4602503000009244225,Head Office,376.96,PR-00369,PO-549,,,,,,,,,false,10177.92,68934.24,entity_level,true,0.00,0.0,0.00,0.000,,68934.24,68934.24,0.00,Adjustment,,
2025-04-24,4602503000012957738,393,PO-557,Overdue,false,,,,,WATER CARE INDUSTRIES SDN BHD,4602503000009244225,Head Office,2025-04-24,MYR,1.00,Bill,"SUMMER SOLAR WATER HEATER TANK, 300L, GVAL",4602503000004837171,COMP-005659,,,,,SUMMER,Inventory Asset, COMP-005659,3.00,pcs,4602503000009244225,Head Office,1116.44,PR-00370,PO-557,,,,,,,,,false,3349.32,16706.40,entity_level,true,0.00,0.0,0.00,0.000,,16706.40,16706.40,0.00,Adjustment,,
2025-04-24,4602503000012957738,393,PO-557,Overdue,false,,,,,WATER CARE INDUSTRIES SDN BHD,4602503000009244225,Head Office,2025-04-24,MYR,1.00,Bill,"SUMMER SOLAR COLLECTOR, BLACK, ZNAL",4602503000000447317,COMP-008035,,,,,SUMMER,Inventory Asset, COMP-008035,6.00,pcs,4602503000009244225,Head Office,529.86,PR-00370,PO-557,,,,,,,,,false,3179.16,16706.40,entity_level,true,0.00,0.0,0.00,0.000,,16706.40,16706.40,0.00,Adjustment,,
2025-04-24,4602503000012957738,393,PO-557,Overdue,false,,,,,WATER CARE INDUSTRIES SDN BHD,4602503000009244225,Head Office,2025-04-24,MYR,1.00,Bill,"Solar Parts Kit 300cx , 2 Panels (Comp-5629)",4602503000003534409,COMP-005629,,,,,,Finished Goods,SKU-300cxPK-01,27.00,pcs,4602503000009244225,Head Office,376.96,PR-00370,PO-557,,,,,,,,,false,10177.92,16706.40,entity_level,true,0.00,0.0,0.00,0.000,,16706.40,16706.40,0.00,Adjustment,,
2025-04-24,4602503000013028228,396,PO-814,Overdue,false,,,,,"Zhejiang Xianju Import and Export Co., Ltd",4602503000009244225,Head Office,2025-04-24,CNY,0.60011,Bill,DIGITAL ENERGY METER - 3 PHASE 4P 3X220/380V,4602503000000383223,DTM024,,,,,METHEWE,Inventory Asset,,200.00,pcs,4602503000009244225,Head Office,68.00,PR-00371,PO-814,,,,,,,,,false,13600.00,18600.00,entity_level,true,0.00,0.0,0.00,0.000,,18600.00,18600.00,0.00,Adjustment,,
2025-04-24,4602503000013028228,396,PO-814,Overdue,false,,,,,"Zhejiang Xianju Import and Export Co., Ltd",4602503000009244225,Head Office,2025-04-24,CNY,0.60011,Bill,DIGITAL ENERGY METER - 1 PHASE 2P 2X220V,4602503000000383234,DDM15SD,,,,,METHEWE,Inventory Asset,,200.00,pcs,4602503000009244225,Head Office,25.00,PR-00371,PO-814,,,,,,,,,false,5000.00,18600.00,entity_level,true,0.00,0.0,0.00,0.000,,18600.00,18600.00,0.00,Adjustment,,
2025-04-25,4602503000013055009,341,PO-897,Overdue,false,,,,,Helukabel Malaysia Sdn Bhd,4602503000009244225,Head Office,2025-04-25,MYR,1.00,Bill,GROWATT 6KW 3P 2MPPT S.INVERTER,4602503000010599127,MOD6000TL3-X2,,,,,Growatt,Inventory Asset,"Part No. 18024807
MOD 60000TL3-X2 WITH AFCI & WIFI-X",2.00,Each,4602503000009244225,Head Office,3010.00,PR-00372,PO-897,,,,,,,,,false,6020.00,14450.00,entity_level,true,0.00,0.0,0.00,0.000,,14450.00,14450.00,0.00,Adjustment,,
2025-04-25,4602503000013055009,341,PO-897,Overdue,false,,,,,Helukabel Malaysia Sdn Bhd,4602503000009244225,Head Office,2025-04-25,MYR,1.00,Bill,GROWATT 10KW 3P 2MPPT S.INVERTER,4602503000010628016,MOD10KTL3-X2,,,,,Growatt,Inventory Asset,"Part No. 18024810
MOD 10KTL3-X2 WITH AFCI & WIFI-X",2.00,Each,4602503000009244225,Head Office,3330.00,PR-00372,PO-897,,,,,,,,,false,6660.00,14450.00,entity_level,true,0.00,0.0,0.00,0.000,,14450.00,14450.00,0.00,Adjustment,,
2025-04-25,4602503000013055009,341,PO-897,Overdue,false,,,,,Helukabel Malaysia Sdn Bhd,4602503000009244225,Head Office,2025-04-25,MYR,1.00,Bill,GROWATT 5KW 1P 2MPPT S.INVERTER,4602503000010599097,MIN5000TL-X2,,,,,Growatt,Inventory Asset,"Part No. 18024805
MOD 5000TL-X2 WITH AFCI & WIFI-X",1.00,Each,4602503000009244225,Head Office,1770.00,PR-00372,PO-897,,,,,,,,,false,1770.00,14450.00,entity_level,true,0.00,0.0,0.00,0.000,,14450.00,14450.00,0.00,Adjustment,,
2025-04-28,4602503000013169089,389,PO-885,Overdue,false,,,,,Gtronic Switchgear Sdn Bhd,4602503000009244225,Head Office,2025-06-27,MYR,1.00,Bill,DC CABLE - Fireproof 1C x 4mm^2 (1000 meters / Drum) Black,4602503000002163703,T-453,,,,,HELUKABEL,Inventory Asset,"KUKA Cable - Normal Specification H1Z272-K TUV Solar PV Cable IEC 60332-3-25, EN 50575 Fireproof 1C x 4mm^2 (500 meters / Drum) Black

Total Order : 10Drums x 500Meter
To Be Delivered to Solartech on Thursday ( April 24, 2025 )",5000.00,M,4602503000009244225,Head Office,2.30,PR-00373,PO-885,,,,,,,,,false,11500.00,11500.00,entity_level,true,0.00,0.0,0.00,0.000,,11500.00,11500.00,0.00,Adjustment,,
2025-04-28,4602503000013169144,390,PO-878,Overdue,false,,,,,Gtronic Switchgear Sdn Bhd,4602503000009244225,Head Office,2025-06-27,MYR,1.00,Bill,DC CABLE - Fireproof 1C x 4mm^2 (1000 meters / Drum) Black,4602503000002163703,T-453,,,,,HELUKABEL,Inventory Asset,"KUKA Cable - Normal Specification H1Z272-K TUV Solar PV Cable IEC 60332-3-25, EN 50575 Fireproof 1C x 4mm^2 (500 meters / Drum) Black

Total Order : 4 Drums x 500Meter
To Be Delivered to Solartech on Thursday ( April 24, 2025 )",2000.00,M,4602503000009244225,Head Office,2.30,PR-00374,PO-878,,,,,,,,,false,4600.00,4600.00,entity_level,true,0.00,0.0,0.00,0.000,,4600.00,4600.00,0.00,Adjustment,,
2025-04-28,4602503000013169199,391,PO-891,Overdue,false,,,,,Chojin (M) Sdn Bhd,4602503000009244225,Head Office,2025-05-28,MYR,1.00,Bill,"SILICON SEALANT - NEUTRAL CURE, BLACK",4602503000000616503,T-0255,,,,,,Inventory Asset,"25 pcs per box

",200.00,pcs,4602503000009244225,Head Office,8.50,PR-00375,PO-891,,,,,,,,,false,1700.00,1700.00,entity_level,true,0.00,0.0,0.00,0.000,,1700.00,1700.00,0.00,Adjustment,,
2025-04-28,4602503000013169302,392,PO-888,Overdue,false,,,,,Standard Bolts & Nuts (Sg Buloh) Sdn Bhd,4602503000009244225,Head Office,2025-05-28,MYR,1.00,Bill,"Screw #10 x 5/8""",4602503000003336019,M4.8x16,,,,,,Inventory Asset,"#10 x 5/8"" Hex SDS (HO)(Z/P)(M4.8 x 16)
",1000.00,pcs,4602503000009244225,Head Office,0.047,PR-00376,PO-888,,,,,,,,,false,47.00,1009.00,entity_level,true,0.00,0.0,0.00,0.000,,1009.00,1009.00,0.00,Adjustment,,
2025-04-28,4602503000013169302,392,PO-888,Overdue,false,,,,,Standard Bolts & Nuts (Sg Buloh) Sdn Bhd,4602503000009244225,Head Office,2025-05-28,MYR,1.00,Bill,"Hex self screw drilling #10 x 1""",4602503000010012140,"HSC-#1"" (W)",,,,,,Finished Goods,"#10X1"" HEX SDS (HO)(R/B)(M4.8 X 25)",2000.00,pcs,4602503000009244225,Head Office,0.058,PR-00376,PO-888,,,,,,,,,false,116.00,1009.00,entity_level,true,0.00,0.0,0.00,0.000,,1009.00,1009.00,0.00,Adjustment,,
2025-04-28,4602503000013169302,392,PO-888,Overdue,false,,,,,Standard Bolts & Nuts (Sg Buloh) Sdn Bhd,4602503000009244225,Head Office,2025-05-28,MYR,1.00,Bill,Hex self screw drilling #12 x 1 1/2,4602503000010012125,HSC-#11/2(W),,,,,,Finished Goods,"#12X1.1/2"" HEX SDS (Ho)(R/b)(M5.5X38)",1500.00,pcs,4602503000009244225,Head Office,0.10,PR-00376,PO-888,,,,,,,,,false,150.00,1009.00,entity_level,true,0.00,0.0,0.00,0.000,,1009.00,1009.00,0.00,Adjustment,,
2025-04-28,4602503000013169302,392,PO-888,Overdue,false,,,,,Standard Bolts & Nuts (Sg Buloh) Sdn Bhd,4602503000009244225,Head Office,2025-05-28,MYR,1.00,Bill,TD Screw 2' inch,4602503000002117064,TD-HO650,,,,,,Inventory Asset,"#12X2"" TD SCREW (HO) (type 17)(r/b)(m5.5 x 50)",800.00,pcs,4602503000009244225,Head Office,0.14,PR-00376,PO-888,,,,,,,,,false,112.00,1009.00,entity_level,true,0.00,0.0,0.00,0.000,,1009.00,1009.00,0.00,Adjustment,,
2025-04-28,4602503000013169302,392,PO-888,Overdue,false,,,,,Standard Bolts & Nuts (Sg Buloh) Sdn Bhd,4602503000009244225,Head Office,2025-05-28,MYR,1.00,Bill,TD Screw 1' inch,4602503000002117046,TD-HO525-M,,,,,,Inventory Asset,"#10x1"" TD SCREW (HO) (TYPE 17) (R/B) (M4.8 X 25)",2000.00,pcs,4602503000009244225,Head Office,0.087,PR-00376,PO-888,,,,,,,,,false,174.00,1009.00,entity_level,true,0.00,0.0,0.00,0.000,,1009.00,1009.00,0.00,Adjustment,,
2025-04-28,4602503000013169302,392,PO-888,Overdue,false,,,,,Standard Bolts & Nuts (Sg Buloh) Sdn Bhd,4602503000009244225,Head Office,2025-05-28,MYR,1.00,Bill,"Screw #10 x 1""",4602503000003336041,T17-ET,,,,,,Inventory Asset,"#10 x 1"" TS Screw (HW) (Type 17) (ET Coating)
(M4.8 X 25)",1000.00,Each,4602503000009244225,Head Office,0.17,PR-00376,PO-888,,,,,,,,,false,170.00,1009.00,entity_level,true,0.00,0.0,0.00,0.000,,1009.00,1009.00,0.00,Adjustment,,
2025-04-28,4602503000013169302,392,PO-888,Overdue,false,,,,,Standard Bolts & Nuts (Sg Buloh) Sdn Bhd,4602503000009244225,Head Office,2025-05-28,MYR,1.00,Bill,Washer #10 S/S304 Bonded,4602503000003336050,10-SS304,,,,,,Inventory Asset,"#10 S/S304 BONDED WASHER
",2000.00,Each,4602503000009244225,Head Office,0.12,PR-00376,PO-888,,,,,,,,,false,240.00,1009.00,entity_level,true,0.00,0.0,0.00,0.000,,1009.00,1009.00,0.00,Adjustment,,
2025-04-28,4602503000013169503,392,PO-869,Overdue,false,,,,,Winstar Solar Sdn Bhd,4602503000009244225,Head Office,2025-06-27,MYR,1.00,Bill,Rail SLR-R02-Light 2600mm,4602503000010885279,SLR-2600mm,,,,,,Finished Goods,,400.00,pcs,4602503000009244225,Head Office,33.50,PR-00377,PO-869,,,,,,,,,false,13400.00,20335.00,entity_level,true,0.00,0.0,0.00,0.000,,20335.00,20335.00,0.00,Adjustment,,
2025-04-28,4602503000013169503,392,PO-869,Overdue,false,,,,,Winstar Solar Sdn Bhd,4602503000009244225,Head Office,2025-06-27,MYR,1.00,Bill,END CLAMP 30MM,4602503000004890232,SLR-EC-30-D,,,,,WINSTAR SOLAR,Inventory Asset,,250.00,pcs,4602503000009244225,Head Office,1.60,PR-00377,PO-869,,,,,,,,,false,400.00,20335.00,entity_level,true,0.00,0.0,0.00,0.000,,20335.00,20335.00,0.00,Adjustment,,
2025-04-28,4602503000013169503,392,PO-869,Overdue,false,,,,,Winstar Solar Sdn Bhd,4602503000009244225,Head Office,2025-06-27,MYR,1.00,Bill,MID CLAMP 30MM,4602503000004890203,SLR-MC-30-D,,,,,WINSTAR SOLAR,Inventory Asset,,250.00,pcs,4602503000009244225,Head Office,1.70,PR-00377,PO-869,,,,,,,,,false,425.00,20335.00,entity_level,true,0.00,0.0,0.00,0.000,,20335.00,20335.00,0.00,Adjustment,,
2025-04-28,4602503000013169503,392,PO-869,Overdue,false,,,,,Winstar Solar Sdn Bhd,4602503000009244225,Head Office,2025-06-27,MYR,1.00,Bill,TILE HOOK #01,4602503000004890317,SLR-CTH-01,,,,,KINGFEELS,Inventory Asset,,200.00,pcs,4602503000009244225,Head Office,12.50,PR-00377,PO-869,,,,,,,,,false,2500.00,20335.00,entity_level,true,0.00,0.0,0.00,0.000,,20335.00,20335.00,0.00,Adjustment,,
2025-04-28,4602503000013169503,392,PO-869,Overdue,false,,,,,Winstar Solar Sdn Bhd,4602503000009244225,Head Office,2025-06-27,MYR,1.00,Bill,"L feet (8.5 hole) with bolt, nuts & washers",4602503000000383333,KS-HK-L21-02,,,,,WINSTAR SOLAR,Inventory Asset,GM-MRH-L5-5-D,250.00,pcs,4602503000009244225,Head Office,3.60,PR-00377,PO-869,,,,,,,,,false,900.00,20335.00,entity_level,true,0.00,0.0,0.00,0.000,,20335.00,20335.00,0.00,Adjustment,,
2025-04-28,4602503000013169503,392,PO-869,Overdue,false,,,,,Winstar Solar Sdn Bhd,4602503000009244225,Head Office,2025-06-27,MYR,1.00,Bill,T NUT WITH BOLT M8 x 25MM,4602503000004890346,SLR-BN-25-D,,,,,WINSTAR SOLAR,Inventory Asset,,200.00,pcs,4602503000009244225,Head Office,0.80,PR-00377,PO-869,,,,,,,,,false,160.00,20335.00,entity_level,true,0.00,0.0,0.00,0.000,,20335.00,20335.00,0.00,Adjustment,,
2025-04-28,4602503000013169503,392,PO-869,Overdue,false,,,,,Winstar Solar Sdn Bhd,4602503000009244225,Head Office,2025-06-27,MYR,1.00,Bill,Rail Splice,4602503000004890174,SLR-RS-01-L-D,,,,,WINSTAR SOLAR,Inventory Asset,,100.00,Each,4602503000009244225,Head Office,2.90,PR-00377,PO-869,,,,,,,,,false,290.00,20335.00,entity_level,true,0.00,0.0,0.00,0.000,,20335.00,20335.00,0.00,Adjustment,,
